rep,t,k,w_0,w_1,w_2,h,R
489.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28181.0
489.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33331.0
489.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32795.0
489.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43691.0
489.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35658.0
490.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
490.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
490.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
490.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
490.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
490.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
490.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
490.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
490.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
490.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
490.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16515.0
490.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22270.0
490.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23200.0
490.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27432.0
490.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35568.0
490.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28560.0
490.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31858.0
490.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,29565.0
490.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,40805.0
490.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36150.0
490.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17373.0
490.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,22907.0
490.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24629.0
490.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27471.0
490.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36749.0
490.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27984.0
490.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33182.0
490.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,30759.0
490.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,42745.0
490.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36145.0
491.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
491.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
491.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
491.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
491.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
491.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
491.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
491.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
491.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
491.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
491.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15853.0
491.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,20995.0
491.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23302.0
491.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,28233.0
491.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36026.0
491.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29209.0
491.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31551.0
491.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,32855.0
491.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,43359.0
491.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36209.0
491.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16932.0
491.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,22769.0
491.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25218.0
491.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27782.0
491.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37310.0
491.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27729.0
491.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32464.0
491.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32666.0
491.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,41169.0
491.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37363.0
492.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
492.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
492.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
492.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
492.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
492.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
492.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
492.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
492.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
492.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
492.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16124.0
492.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22359.0
492.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23842.0
492.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,28315.0
492.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35531.0
492.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27916.0
492.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30447.0
492.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33643.0
492.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,39037.0
492.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,35267.0
492.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16802.0
492.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23573.0
492.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25193.0
492.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29161.0
492.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36163.0
492.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28803.0
492.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31156.0
492.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36843.0
492.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37583.0
492.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35248.0
493.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
493.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
493.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
493.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
493.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
493.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
493.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
493.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
493.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
493.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
493.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16498.0
493.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21954.0
493.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23341.0
493.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27402.0
493.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36628.0
493.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29451.0
493.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31420.0
493.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33455.0
493.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,39684.0
493.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,33039.0
493.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17985.0
493.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23214.0
493.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24870.0
493.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27983.0
493.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37555.0
493.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28864.0
493.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33090.0
493.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31328.0
493.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,42541.0
493.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31636.0
494.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
494.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
494.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
494.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
494.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
494.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
494.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
494.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
494.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
494.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
494.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16223.0
494.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21959.0
494.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23414.0
494.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,28003.0
494.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35238.0
494.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,26786.0
494.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31225.0
494.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,34334.0
494.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,38119.0
494.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,35308.0
494.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17463.0
494.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23366.0
494.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24124.0
494.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27285.0
494.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36329.0
494.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,27121.0
494.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32157.0
494.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37600.0
494.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,41099.0
494.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31363.0
495.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
495.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
495.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
495.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
495.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
495.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
495.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
495.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
495.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
495.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
495.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15508.0
495.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,23377.0
495.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23320.0
495.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27135.0
495.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,33982.0
495.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28531.0
495.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30034.0
495.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,34880.0
495.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,39554.0
495.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,37072.0
495.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16751.0
495.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25035.0
495.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24476.0
495.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,26836.0
495.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,33625.0
495.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29245.0
495.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29764.0
495.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34727.0
495.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,41232.0
495.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34542.0
496.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
496.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
496.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
496.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
496.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
496.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
496.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
496.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
496.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
496.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
496.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16914.0
496.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22278.0
496.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23847.0
496.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27528.0
496.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,37253.0
496.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29344.0
496.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30012.0
496.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33377.0
496.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,42663.0
496.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36040.0
496.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,18176.0
496.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23659.0
496.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25440.0
496.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28357.0
496.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38979.0
496.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28912.0
496.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31794.0
496.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35018.0
496.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,43252.0
496.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35606.0
497.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
497.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
497.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
497.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
497.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
497.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
497.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
497.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
497.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
497.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
497.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15989.0
497.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,23141.0
497.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,22570.0
497.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27976.0
497.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36449.0
497.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,30265.0
497.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30801.0
497.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,34037.0
497.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,40987.0
497.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,36555.0
497.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,18008.0
497.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23832.0
497.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24183.0
497.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28880.0
497.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37227.0
497.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,29731.0
497.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32147.0
497.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34099.0
497.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,44791.0
497.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34933.0
498.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
498.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
498.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
498.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
498.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
498.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
498.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
498.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
498.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
498.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
498.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16617.0
498.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22889.0
498.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23339.0
498.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27626.0
498.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,35975.0
498.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,28037.0
498.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,31116.0
498.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,34050.0
498.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,42439.0
498.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,35742.0
498.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17373.0
498.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,23560.0
498.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24966.0
498.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28197.0
498.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34856.0
498.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28986.0
498.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32348.0
498.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35153.0
498.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,44636.0
498.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,34415.0
499.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
499.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
499.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
499.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
499.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
499.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
499.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
499.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
499.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
499.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
499.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,16186.0
499.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,21507.0
499.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23029.0
499.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27413.0
499.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36565.0
499.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,27886.0
499.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30556.0
499.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,33962.0
499.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,44413.0
499.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,39966.0
499.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,17733.0
499.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,22535.0
499.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24149.0
499.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28531.0
499.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37511.0
499.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25688.0
499.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,30910.0
499.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,36297.0
499.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,47970.0
499.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,38573.0
500.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
500.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
500.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
500.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
500.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
500.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
500.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
500.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
500.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
500.0,0.0,9.0,24990.0,25739.7,26489.4,0.0,38256.0
500.0,1.0,0.0,28138.739999999998,28982.9022,29827.0644,0.0,15716.0
500.0,1.0,1.0,28138.739999999998,28982.9022,29827.0644,0.0,22531.0
500.0,1.0,2.0,28138.739999999998,28982.9022,29827.0644,0.0,23251.0
500.0,1.0,3.0,28138.739999999998,28982.9022,29827.0644,0.0,27789.0
500.0,1.0,4.0,28138.739999999998,28982.9022,29827.0644,0.0,36633.0
500.0,1.0,5.0,28138.739999999998,28982.9022,29827.0644,0.0,29333.0
500.0,1.0,6.0,28138.739999999998,28982.9022,29827.0644,0.0,30827.0
500.0,1.0,7.0,28138.739999999998,28982.9022,29827.0644,0.0,29831.0
500.0,1.0,8.0,28138.739999999998,28982.9022,29827.0644,0.0,42908.0
500.0,1.0,9.0,28138.739999999998,28982.9022,29827.0644,0.0,37064.0
500.0,2.0,0.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,16839.0
500.0,2.0,1.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,25212.0
500.0,2.0,2.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,24912.0
500.0,2.0,3.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28282.0
500.0,2.0,4.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,37072.0
500.0,2.0,5.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,28869.0
500.0,2.0,6.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,32061.0
500.0,2.0,7.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,31219.0
500.0,2.0,8.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,42929.0
500.0,2.0,9.0,29123.595899999997,29997.303776999997,30871.011653999998,0.0,35620.0
501.0,0.0,0.0,24990.0,25739.7,26489.4,0.0,14916.0
501.0,0.0,1.0,24990.0,25739.7,26489.4,0.0,21012.0
501.0,0.0,2.0,24990.0,25739.7,26489.4,0.0,22212.0
501.0,0.0,3.0,24990.0,25739.7,26489.4,0.0,26664.0
501.0,0.0,4.0,24990.0,25739.7,26489.4,0.0,35280.0
501.0,0.0,5.0,24990.0,25739.7,26489.4,0.0,28860.0
501.0,0.0,6.0,24990.0,25739.7,26489.4,0.0,30468.0
501.0,0.0,7.0,24990.0,25739.7,26489.4,0.0,32004.0
501.0,0.0,8.0,24990.0,25739.7,26489.4,0.0,39516.0
