state_code,county_code,county_sub_code,cntyname,town_name,areaname22,rent_50_0,rent_50_1,rent_50_2,rent_50_3,rent_50_4,cbsasub22,pop2017
25,027,01885,Worcester County,Ashburnham town,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,6210
25,027,23875,Worcester County,Fitchburg city,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,40665
25,027,25485,Worcester County,Gardner city,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,20495
25,027,35075,Worcester County,Leominster city,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,41445
25,027,37420,Worcester County,Lunenburg town,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,11150
25,027,69275,Worcester County,Templeton town,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,8115
25,027,77010,Worcester County,Westminster town,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,7565
25,027,80405,Worcester County,Winchendon town,"Fitchburg-Leominster, MA HUD Metro FMR Area",926,933,1227,1550,1849,METRO49340MM2600,10740
09,015,01430,Windham County,Ashford town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,4255
09,015,09190,Windham County,Brooklyn town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,8230
09,015,12130,Windham County,Canterbury town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,5075
09,015,13810,Windham County,Chaplin town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,2365
09,015,21860,Windham County,Eastford town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,1640
09,015,36000,Windham County,Hampton town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,1830
09,015,40500,Windham County,Killingly town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,17160
09,015,59980,Windham County,Plainfield town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,15140
09,015,61030,Windham County,Pomfret town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,4185
09,015,62710,Windham County,Putnam town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,9395
09,015,67400,Windham County,Scotland town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,1690
09,015,73420,Windham County,Sterling town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,3750
09,015,75870,Windham County,Thompson town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,9300
09,015,86790,Windham County,Windham town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,24840
09,015,88190,Windham County,Woodstock town,"Windham County, CT HUD Metro FMR Area",903,909,1182,1478,1996,METRO49340N09015,7825
25,027,02480,Worcester County,Athol town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,11680
25,027,28740,Worcester County,Hardwick town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,3025
25,027,31435,Worcester County,Hubbardston town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,4580
25,027,45105,Worcester County,New Braintree town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,1245
25,027,53120,Worcester County,Petersham town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,1220
25,027,53225,Worcester County,Phillipston town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,1640
25,027,58580,Worcester County,Royalston town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,1305
25,027,73090,Worcester County,Warren town,"Western Worcester County, MA HUD Metro FMR Area",831,836,1100,1486,1492,METRO49340N25027,5200
53,077,99999,Yakima County,,"Yakima, WA MSA",819,847,1114,1582,1705,METRO49420M49420,248280
72,055,99999,Guánica Municipio,,"Yauco, PR MSA",362,370,422,572,574,METRO49500M49500,17325
72,059,99999,Guayanilla Municipio,,"Yauco, PR MSA",362,370,422,572,574,METRO49500M49500,19580
72,111,99999,Peñuelas Municipio,,"Yauco, PR MSA",362,370,422,572,574,METRO49500M49500,21660
72,153,99999,Yauco Municipio,,"Yauco, PR MSA",362,370,422,572,574,METRO49500M49500,37585
42,133,99999,York County,,"York-Hanover, PA MSA",730,829,1081,1373,1494,METRO49620M49620,442215
39,099,99999,Mahoning County,,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",526,593,743,983,1045,METRO49660M49660,231855
39,155,99999,Trumbull County,,"Youngstown-Warren-Boardman, OH HUD Metro FMR Area",526,593,743,983,1045,METRO49660M49660,203340
42,085,99999,Mercer County,,"Sharon, PA HUD Metro FMR Area",607,611,794,1058,1109,METRO49660MM7610,113625
06,101,99999,Sutter County,,"Yuba City, CA MSA",986,992,1256,1784,2150,METRO49700M49700,95585
06,115,99999,Yuba County,,"Yuba City, CA MSA",986,992,1256,1784,2150,METRO49700M49700,74645
04,027,99999,Yuma County,,"Yuma, AZ MSA",775,787,1036,1472,1773,METRO49740M49740,204280
51,175,99999,Southampton County,,"Southampton County-Franklin city, VA HUD Metro FMR Area",739,755,886,1185,1516,METRO51175N51175,18090
51,620,99999,Franklin city,,"Southampton County-Franklin city, VA HUD Metro FMR Area",739,755,886,1185,1516,METRO51175N51175,8335
01,005,99999,Barbour County,,"Barbour County, AL",558,562,739,914,1027,NCNTY01005N01005,26200
01,011,99999,Bullock County,,"Bullock County, AL",620,635,825,1020,1220,NCNTY01011N01011,10480
01,013,99999,Butler County,,"Butler County, AL",580,678,772,954,1142,NCNTY01013N01013,20125
01,017,99999,Chambers County,,"Chambers County, AL",698,702,917,1144,1244,NCNTY01017N01017,33895
01,019,99999,Cherokee County,,"Cherokee County, AL",552,559,735,1024,1049,NCNTY01019N01019,25855
01,023,99999,Choctaw County,,"Choctaw County, AL",530,536,705,871,1182,NCNTY01023N01023,13190
01,025,99999,Clarke County,,"Clarke County, AL",530,550,705,1001,1207,NCNTY01025N01025,24625
01,027,99999,Clay County,,"Clay County, AL",495,609,705,961,1120,NCNTY01027N01027,13405
01,029,99999,Cleburne County,,"Cleburne County, AL",530,564,705,974,1043,NCNTY01029N01029,14940
01,031,99999,Coffee County,,"Coffee County, AL",592,635,788,1119,1251,NCNTY01031N01031,51075
01,035,99999,Conecuh County,,"Conecuh County, AL",530,619,705,982,1043,NCNTY01035N01035,12650
01,037,99999,Coosa County,,"Coosa County, AL",589,603,784,969,1160,NCNTY01037N01037,10955
01,039,99999,Covington County,,"Covington County, AL",531,537,706,930,1146,NCNTY01039N01039,37520
01,041,99999,Crenshaw County,,"Crenshaw County, AL",530,536,705,871,1043,NCNTY01041N01041,13865
01,043,99999,Cullman County,,"Cullman County, AL",606,657,809,1093,1097,NCNTY01043N01043,81705
01,045,99999,Dale County,,"Dale County, AL",621,624,735,1044,1258,NCNTY01045N01045,49395
01,047,99999,Dallas County,,"Dallas County, AL",568,602,792,979,1074,NCNTY01047N01047,40755
01,049,99999,DeKalb County,,"DeKalb County, AL",468,555,705,953,1054,NCNTY01049N01049,71195
01,053,99999,Escambia County,,"Escambia County, AL",540,584,719,901,1183,NCNTY01053N01053,37620
01,057,99999,Fayette County,,"Fayette County, AL",530,609,705,871,1043,NCNTY01057N01057,16655
01,059,99999,Franklin County,,"Franklin County, AL",542,601,721,891,1198,NCNTY01059N01059,31505
01,071,99999,Jackson County,,"Jackson County, AL",580,651,772,954,1142,NCNTY01071N01071,52325
01,075,99999,Lamar County,,"Lamar County, AL",530,589,705,915,956,NCNTY01075N01075,14020
01,087,99999,Macon County,,"Macon County, AL",572,578,761,959,1303,NCNTY01087N01087,19360
01,091,99999,Marengo County,,"Marengo County, AL",536,626,713,917,1055,NCNTY01091N01091,19745
01,093,99999,Marion County,,"Marion County, AL",530,536,705,932,1206,NCNTY01093N01093,30060
01,095,99999,Marshall County,,"Marshall County, AL",573,577,745,997,1010,NCNTY01095N01095,94740
01,099,99999,Monroe County,,"Monroe County, AL",530,619,705,922,1040,NCNTY01099N01099,21745
01,105,99999,Perry County,,"Perry County, AL",554,647,737,911,1090,NCNTY01105N01105,9680
01,109,99999,Pike County,,"Pike County, AL",652,685,867,1081,1282,NCNTY01109N01109,33285
01,111,99999,Randolph County,,"Randolph County, AL",530,619,705,953,956,NCNTY01111N01111,22530
01,119,99999,Sumter County,,"Sumter County, AL",659,675,877,1084,1189,NCNTY01119N01119,13085
01,121,99999,Talladega County,,"Talladega County, AL",596,600,789,1040,1163,NCNTY01121N01121,80890
01,123,99999,Tallapoosa County,,"Tallapoosa County, AL",576,595,783,1071,1290,NCNTY01123N01123,40755
01,127,99999,Walker County,,"Walker County, AL",558,564,742,948,1006,NCNTY01127N01127,64925
01,131,99999,Wilcox County,,"Wilcox County, AL",595,609,791,978,1073,NCNTY01131N01131,10920
01,133,99999,Winston County,,"Winston County, AL",530,536,705,980,984,NCNTY01133N01133,23970
02,013,99999,Aleutians East Borough,,"Aleutians East Borough, AK",847,926,1218,1506,1827,NCNTY02013N02013,3340
02,016,99999,Aleutians West Census Area,,"Aleutians West Census Area, AK",1205,1378,1813,2241,2719,NCNTY02016N02016,5785
02,050,99999,Bethel Census Area,,"Bethel Census Area, AK",1334,1463,1824,2255,2736,NCNTY02050N02050,17955
02,060,99999,Bristol Bay Borough,,"Bristol Bay Borough, AK",756,826,1087,1544,1630,NCNTY02060N02060,915
02,068,99999,Denali Borough,,"Denali Borough, AK",1094,1196,1574,1946,2361,NCNTY02068N02068,2305
02,070,99999,Dillingham Census Area,,"Dillingham Census Area, AK",914,999,1314,1631,1782,NCNTY02070N02070,4975
02,100,99999,Haines Borough,,"Haines Borough, AK",788,861,1133,1401,1699,NCNTY02100N02100,2535
02,105,99999,Hoonah-Angoon Census Area,,"Hoonah-Angoon Census Area, AK",826,903,1188,1469,1611,NCNTY02105N02105,2145
02,110,99999,Juneau City and Borough,,"Juneau City and Borough, AK",1008,1214,1517,2155,2558,NCNTY02110N02110,32435
02,122,99999,Kenai Peninsula Borough,,"Kenai Peninsula Borough, AK",874,880,1150,1616,1782,NCNTY02122N02122,57960
02,130,99999,Ketchikan Gateway Borough,,"Ketchikan Gateway Borough, AK",942,1078,1418,1889,2411,NCNTY02130N02130,13745
02,150,99999,Kodiak Island Borough,,"Kodiak Island Borough, AK",1116,1276,1679,2075,2572,NCNTY02150N02150,13775
02,158,99999,Kusilvak Census Area,,Kusilvak Census Area,619,676,890,1100,1335,NCNTY02158N02158,8130
02,164,99999,Lake and Peninsula Borough,,"Lake and Peninsula Borough, AK",591,701,850,1196,1287,NCNTY02164N02164,1300
02,180,99999,Nome Census Area,,"Nome Census Area, AK",1335,1344,1685,2277,2285,NCNTY02180N02180,9870
02,185,99999,North Slope Borough,,"North Slope Borough, AK",1135,1294,1703,2105,2309,NCNTY02185N02185,9755
02,188,99999,Northwest Arctic Borough,,"Northwest Arctic Borough, AK",1108,1267,1667,2252,2261,NCNTY02188N02188,7715
02,195,99999,Petersburg Borough,Petersburg Census Area,Petersburg Borough,911,1008,1310,1619,2187,NCNTY02195N02195,3275
02,198,99999,Prince of Wales-Hyder Census Area,,"Prince of Wales-Hyder Census Area, AK",807,864,1103,1363,1496,NCNTY02198N02198,6475
02,220,99999,Sitka City and Borough,,"Sitka City and Borough, AK",974,1117,1320,1841,2158,NCNTY02220N02220,8810
02,230,99999,Skagway Municipality,,"Skagway Municipality, AK",974,1123,1391,1719,2086,NCNTY02230N02230,1040
02,240,99999,Southeast Fairbanks Census Area,,"Southeast Fairbanks Census Area, AK",992,999,1314,1867,2092,NCNTY02240N02240,6890
02,261,99999,Valdez-Cordova Census Area,,"Valdez-Cordova Census Area, AK",828,1070,1246,1540,2133,NCNTY02261N02261,9440
02,275,99999,Wrangell City and Borough,,"Wrangell City and Borough, AK",695,746,982,1374,1473,NCNTY02275N02275,2475
02,282,99999,Yakutat City and Borough,,"Yakutat City and Borough, AK",870,951,1251,1546,1876,NCNTY02282N02282,680
02,290,99999,Yukon-Koyukuk Census Area,,"Yukon-Koyukuk Census Area, AK",649,820,934,1327,1401,NCNTY02290N02290,5455
04,001,99999,Apache County,,"Apache County, AZ",613,705,922,1210,1300,NCNTY04001N04001,71600
04,007,99999,Gila County,,"Gila County, AZ",831,837,1101,1509,1515,NCNTY04007N04007,53145
04,009,99999,Graham County,,"Graham County, AZ",875,878,1019,1447,1615,NCNTY04009N04009,37700
04,011,99999,Greenlee County,,"Greenlee County, AZ",615,808,921,1149,1290,NCNTY04011N04011,9370
04,012,99999,La Paz County,,"La Paz County, AZ",781,888,1169,1590,1674,NCNTY04012N04012,20475
04,017,99999,Navajo County,,"Navajo County, AZ",687,776,1021,1342,1418,NCNTY04017N04017,107900
04,023,99999,Santa Cruz County,,"Santa Cruz County, AZ",597,668,879,1188,1192,NCNTY04023N04023,46360
05,001,99999,Arkansas County,,"Arkansas County, AR",553,567,746,922,1012,NCNTY05001N05001,18350
05,003,99999,Ashley County,,"Ashley County, AR",481,570,649,819,1052,NCNTY05003N05003,20770
05,005,99999,Baxter County,,"Baxter County, AR",551,574,744,920,1026,NCNTY05005N05005,41095
05,009,99999,Boone County,,"Boone County, AR",496,587,669,950,980,NCNTY05009N05009,37210
05,011,99999,Bradley County,,"Bradley County, AR",516,548,696,937,1191,NCNTY05011N05011,10995
05,013,99999,Calhoun County,,"Calhoun County, AR",564,578,761,941,1088,NCNTY05013N05013,5195
05,015,99999,Carroll County,,"Carroll County, AR",473,542,712,880,966,NCNTY05015N05015,27780
05,017,99999,Chicot County,,"Chicot County, AR",522,525,649,907,1066,NCNTY05017N05017,11010
05,019,99999,Clark County,,"Clark County, AR",505,594,677,929,1068,NCNTY05019N05019,22495
05,021,99999,Clay County,,"Clay County, AR",506,509,670,828,1095,NCNTY05021N05021,15190
05,023,99999,Cleburne County,,"Cleburne County, AR",565,580,763,943,1035,NCNTY05023N05023,25360
05,027,99999,Columbia County,,"Columbia County, AR",501,505,664,897,914,NCNTY05027N05027,23990
05,029,99999,Conway County,,"Conway County, AR",521,534,703,972,1124,NCNTY05029N05029,20955
05,037,99999,Cross County,,"Cross County, AR",544,558,734,971,1256,NCNTY05037N05037,17165
05,039,99999,Dallas County,,"Dallas County, AR",481,493,649,922,928,NCNTY05039N05039,7585
05,041,99999,Desha County,,"Desha County, AR",481,499,649,870,1084,NCNTY05041N05041,12095
05,043,99999,Drew County,,"Drew County, AR",536,550,724,920,1035,NCNTY05043N05043,18620
05,049,99999,Fulton County,,"Fulton County, AR",432,493,649,877,1111,NCNTY05049N05049,12090
05,055,99999,Greene County,,"Greene County, AR",544,644,734,1043,1120,NCNTY05055N05055,44195
05,057,99999,Hempstead County,,"Hempstead County, AR",533,546,719,895,1167,NCNTY05057N05057,22155
05,059,99999,Hot Spring County,,"Hot Spring County, AR",515,550,724,950,1194,NCNTY05059N05059,33480
05,061,99999,Howard County,,"Howard County, AR",465,546,662,833,898,NCNTY05061N05061,13470
05,063,99999,Independence County,,"Independence County, AR",513,527,693,879,940,NCNTY05063N05063,37095
05,065,99999,Izard County,,"Izard County, AR",481,493,649,837,880,NCNTY05065N05065,13520
05,067,99999,Jackson County,,"Jackson County, AR",507,510,671,829,960,NCNTY05067N05067,17430
05,071,99999,Johnson County,,"Johnson County, AR",509,522,687,912,932,NCNTY05071N05071,26155
05,073,99999,Lafayette County,,"Lafayette County, AR",481,493,649,808,928,NCNTY05073N05073,7050
05,075,99999,Lawrence County,,"Lawrence County, AR",481,493,649,849,1007,NCNTY05075N05075,16775
05,077,99999,Lee County,,"Lee County, AR",481,493,649,922,928,NCNTY05077N05077,9615
05,083,99999,Logan County,,"Logan County, AR",444,570,649,894,899,NCNTY05083N05083,21800
05,089,99999,Marion County,,"Marion County, AR",513,526,692,855,941,NCNTY05089N05089,16375
05,093,99999,Mississippi County,,"Mississippi County, AR",499,530,681,892,923,NCNTY05093N05093,43535
05,095,99999,Monroe County,,"Monroe County, AR",432,493,649,881,884,NCNTY05095N05095,7420
05,097,99999,Montgomery County,,"Montgomery County, AR",481,570,649,916,1111,NCNTY05097N05097,9060
05,099,99999,Nevada County,,"Nevada County, AR",590,605,796,984,1138,NCNTY05099N05099,8530
05,101,99999,Newton County,,"Newton County, AR",481,493,649,862,928,NCNTY05101N05101,7900
05,103,99999,Ouachita County,,"Ouachita County, AR",560,567,649,877,880,NCNTY05103N05103,24380
05,107,99999,Phillips County,,"Phillips County, AR",432,493,649,920,1111,NCNTY05107N05107,19520
05,109,99999,Pike County,,"Pike County, AR",521,524,649,838,1018,NCNTY05109N05109,10895
05,113,99999,Polk County,,"Polk County, AR",456,522,687,849,1084,NCNTY05113N05113,20210
05,115,99999,Pope County,,"Pope County, AR",480,564,722,1021,1067,NCNTY05115N05115,63370
05,117,99999,Prairie County,,"Prairie County, AR",508,521,686,848,981,NCNTY05117N05117,8310
05,121,99999,Randolph County,,"Randolph County, AR",548,551,656,882,1123,NCNTY05121N05121,17515
05,123,99999,St. Francis County,,"St. Francis County, AR",520,523,668,949,1046,NCNTY05123N05123,26690
05,127,99999,Scott County,,"Scott County, AR",481,493,649,811,928,NCNTY05127N05127,10585
05,129,99999,Searcy County,,"Searcy County, AR",481,497,649,852,928,NCNTY05129N05129,7925
05,133,99999,Sevier County,,"Sevier County, AR",481,570,649,843,909,NCNTY05133N05133,17205
05,135,99999,Sharp County,,"Sharp County, AR",471,511,649,802,1001,NCNTY05135N05135,17040
05,137,99999,Stone County,,"Stone County, AR",504,517,680,936,973,NCNTY05137N05137,12445
05,139,99999,Union County,,"Union County, AR",621,629,720,1023,1096,NCNTY05139N05139,40020
05,141,99999,Van Buren County,,"Van Buren County, AR",482,551,725,896,983,NCNTY05141N05141,16750
05,145,99999,White County,,"White County, AR",464,557,698,958,1195,NCNTY05145N05145,78705
05,147,99999,Woodruff County,,"Woodruff County, AR",492,505,664,833,950,NCNTY05147N05147,6765
05,149,99999,Yell County,,"Yell County, AR",533,536,649,865,939,NCNTY05149N05149,21600
06,003,99999,Alpine County,,"Alpine County, CA",785,890,1162,1651,1847,NCNTY06003N06003,1205
06,005,99999,Amador County,,"Amador County, CA",965,971,1204,1710,2061,NCNTY06005N06005,37305
06,009,99999,Calaveras County,,"Calaveras County, CA",792,918,1172,1665,1912,NCNTY06009N06009,45055
06,011,99999,Colusa County,,"Colusa County, CA",757,762,1003,1425,1592,NCNTY06011N06011,21480
06,015,99999,Del Norte County,,"Del Norte County, CA",683,872,1028,1421,1760,NCNTY06015N06015,27440
06,021,99999,Glenn County,,"Glenn County, CA",670,766,1008,1246,1367,NCNTY06021N06021,27935
06,023,99999,Humboldt County,,"Humboldt County, CA",798,928,1197,1700,2049,NCNTY06023N06023,135490
06,027,99999,Inyo County,,"Inyo County, CA",828,960,1183,1680,1880,NCNTY06027N06027,18195
06,033,99999,Lake County,,"Lake County, CA",749,857,1128,1602,1706,NCNTY06033N06033,64095
06,035,99999,Lassen County,,"Lassen County, CA",656,751,988,1403,1447,NCNTY06035N06035,31470
06,043,99999,Mariposa County,,"Mariposa County, CA",775,872,1147,1536,1963,NCNTY06043N06043,17660
06,045,99999,Mendocino County,,"Mendocino County, CA",1003,1013,1321,1834,2261,NCNTY06045N06045,87495
06,049,99999,Modoc County,,"Modoc County, CA",665,670,881,1151,1400,NCNTY06049N06049,9015
06,051,99999,Mono County,,"Mono County, CA",1083,1121,1415,1962,2249,NCNTY06051N06051,14060
06,057,99999,Nevada County,,"Nevada County, CA",970,1046,1376,1955,2144,NCNTY06057N06057,98840
06,063,99999,Plumas County,,"Plumas County, CA",675,795,1016,1443,1739,NCNTY06063N06063,18725
06,091,99999,Sierra County,,"Sierra County, CA",804,912,1191,1593,1893,NCNTY06091N06091,2885
06,093,99999,Siskiyou County,,"Siskiyou County, CA",715,735,967,1374,1424,NCNTY06093N06093,43530
06,103,99999,Tehama County,,"Tehama County, CA",724,766,1008,1348,1587,NCNTY06103N06103,63245
06,105,99999,Trinity County,,"Trinity County, CA",631,713,934,1327,1484,NCNTY06105N06105,13035
06,109,99999,Tuolumne County,,"Tuolumne County, CA",805,921,1212,1666,2074,NCNTY06109N06109,53900
08,003,99999,Alamosa County,,"Alamosa County, CO",759,764,1005,1256,1720,NCNTY08003N08003,16345
08,007,99999,Archuleta County,,"Archuleta County, CO",927,948,1247,1609,2134,NCNTY08007N08007,12590
08,009,99999,Baca County,,"Baca County, CO",602,606,757,1075,1216,NCNTY08009N08009,3580
08,011,99999,Bent County,,"Bent County, CO",726,731,929,1148,1260,NCNTY08011N08011,5805
08,015,99999,Chaffee County,,"Chaffee County, CO",776,1025,1168,1479,1876,NCNTY08015N08015,18820
08,017,99999,Cheyenne County,,"Cheyenne County, CO",581,584,769,1092,1235,NCNTY08017N08017,2125
08,021,99999,Conejos County,,"Conejos County, CO",645,649,854,1122,1164,NCNTY08021N08021,8145
08,023,99999,Costilla County,,"Costilla County, CO",739,743,929,1148,1492,NCNTY08023N08023,3630
08,025,99999,Crowley County,,"Crowley County, CO",776,781,976,1319,1324,NCNTY08025N08025,5515
08,027,99999,Custer County,,"Custer County, CO",813,819,1077,1331,1730,NCNTY08027N08027,4505
08,029,99999,Delta County,,"Delta County, CO",868,874,1150,1473,1560,NCNTY08029N08029,30215
08,033,99999,Dolores County,,"Dolores County, CO",790,795,994,1412,1596,NCNTY08033N08033,1735
08,037,99999,Eagle County,,"Eagle County, CO",1373,1570,2066,2554,2802,NCNTY08037N08037,53725
08,043,99999,Fremont County,,"Fremont County, CO",824,830,1092,1551,1643,NCNTY08043N08043,46600
08,045,99999,Garfield County,,"Garfield County, CO",1208,1215,1531,2058,2620,NCNTY08045N08045,57945
08,049,99999,Grand County,,"Grand County, CO",894,1131,1345,1693,2302,NCNTY08049N08049,14795
08,051,99999,Gunnison County,,"Gunnison County, CO",1047,1054,1342,1905,2297,NCNTY08051N08051,16215
08,053,99999,Hinsdale County,,"Hinsdale County, CO",853,882,1005,1341,1614,NCNTY08053N08053,820
08,055,99999,Huerfano County,,"Huerfano County, CO",804,809,1065,1316,1710,NCNTY08055N08055,6500
08,057,99999,Jackson County,,"Jackson County, CO",717,721,882,1196,1387,NCNTY08057N08057,1370
08,061,99999,Kiowa County,,"Kiowa County, CO",705,709,886,1095,1423,NCNTY08061N08061,1370
08,063,99999,Kit Carson County,,"Kit Carson County, CO",808,813,1070,1338,1718,NCNTY08063N08063,7845
08,065,99999,Lake County,,"Lake County, CO",990,1024,1167,1658,1874,NCNTY08065N08065,7480
08,067,99999,La Plata County,,"La Plata County, CO",1261,1381,1573,2188,2611,NCNTY08067N08067,54470
08,071,99999,Las Animas County,,"Las Animas County, CO",694,794,1045,1434,1578,NCNTY08071N08071,14150
08,073,99999,Lincoln County,,"Lincoln County, CO",808,813,1016,1276,1739,NCNTY08073N08073,5520
08,075,99999,Logan County,,"Logan County, CO",763,768,1011,1436,1563,NCNTY08075N08075,21885
08,079,99999,Mineral County,,"Mineral County, CO",999,1005,1256,1676,2017,NCNTY08079N08079,835
08,081,99999,Moffat County,,"Moffat County, CO",801,806,1061,1312,1439,NCNTY08081N08081,13055
08,083,99999,Montezuma County,,"Montezuma County, CO",841,893,1175,1452,1732,NCNTY08083N08083,25770
08,085,99999,Montrose County,,"Montrose County, CO",841,847,1114,1582,1687,NCNTY08085N08085,40910
08,087,99999,Morgan County,,"Morgan County, CO",778,857,1128,1493,1758,NCNTY08087N08087,28125
08,089,99999,Otero County,,"Otero County, CO",744,749,986,1256,1605,NCNTY08089N08089,18325
08,091,99999,Ouray County,,"Ouray County, CO",1226,1234,1624,2008,2407,NCNTY08091N08091,4655
08,095,99999,Phillips County,,"Phillips County, CO",821,826,1032,1304,1399,NCNTY08095N08095,4325
08,097,99999,Pitkin County,,"Pitkin County, CO",1381,1612,2079,2894,3191,NCNTY08097N08097,17745
08,099,99999,Prowers County,,"Prowers County, CO",719,723,947,1171,1503,NCNTY08099N08099,12085
08,103,99999,Rio Blanco County,,"Rio Blanco County, CO",772,777,1022,1337,1386,NCNTY08103N08103,6555
08,105,99999,Rio Grande County,,"Rio Grande County, CO",717,722,902,1281,1449,NCNTY08105N08105,11430
08,107,99999,Routt County,,"Routt County, CO",1301,1309,1723,2130,2949,NCNTY08107N08107,24360
08,109,99999,Saguache County,,"Saguache County, CO",732,737,970,1199,1315,NCNTY08109N08109,6340
08,111,99999,San Juan County,,"San Juan County, CO",999,1005,1256,1676,2017,NCNTY08111N08111,570
08,113,99999,San Miguel County,,"San Miguel County, CO",1189,1387,1790,2287,2875,NCNTY08113N08113,7805
08,115,99999,Sedgwick County,,"Sedgwick County, CO",688,712,811,1003,1388,NCNTY08115N08115,2355
08,117,99999,Summit County,,"Summit County, CO",1406,1655,1886,2679,3029,NCNTY08117N08117,29720
08,121,99999,Washington County,,"Washington County, CO",843,872,993,1227,1347,NCNTY08121N08121,4810
08,125,99999,Yuma County,,"Yuma County, CO",818,824,1084,1434,1470,NCNTY08125N08125,10110
09,005,02760,Litchfield County,Barkhamsted town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,3695
09,005,04930,Litchfield County,Bethlehem town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,3490
09,005,08210,Litchfield County,Bridgewater town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,1680
09,005,10940,Litchfield County,Canaan town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,1130
09,005,16050,Litchfield County,Colebrook town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,1470
09,005,17240,Litchfield County,Cornwall town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,1365
09,005,32290,Litchfield County,Goshen town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,2915
09,005,37280,Litchfield County,Harwinton town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,5525
09,005,40290,Litchfield County,Kent town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,2855
09,005,43370,Litchfield County,Litchfield town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,8250
09,005,49460,Litchfield County,Morris town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,2365
09,005,51350,Litchfield County,New Hartford town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,6795
09,005,52630,Litchfield County,New Milford town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,27380
09,005,53470,Litchfield County,Norfolk town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,1440
09,005,54030,Litchfield County,North Canaan town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,3330
09,005,60750,Litchfield County,Plymouth town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,11890
09,005,65930,Litchfield County,Roxbury town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,2230
09,005,66420,Litchfield County,Salisbury town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,3660
09,005,67960,Litchfield County,Sharon town,"Litchfield County, CT",906,1044,1363,1685,1848,NCNTY09005N09005,2735
